time_s,P1_high_psi,P2_high_psi,P3_high_psi,P4_high_psi
0.000000,-625.000,-625.000,-625.000,-625.000
0.328999,-625.000,-625.000,-625.000,-625.000
0.332632,-625.000,-625.000,-625.000,-625.000
0.336275,-625.000,-625.000,-625.000,-625.000
0.339919,-625.000,-625.000,-625.000,-625.000
0.343563,-625.000,-625.000,-625.000,-625.000
0.347207,-625.000,-625.000,-625.000,-625.000
0.350851,-625.000,-625.000,-625.000,-625.000
0.354495,-625.000,-625.000,-625.000,-625.000
0.358139,-625.000,-625.000,-625.000,-625.000
0.361784,-625.000,-625.000,-625.000,-625.000
0.566002,-625.000,-625.000,-625.000,-625.000
0.569635,-625.000,-625.000,-625.000,-625.000
0.573278,-625.000,-625.000,-625.000,-625.000
0.576922,-625.000,-625.000,-625.000,-625.000
0.580566,-625.000,-625.000,-625.000,-625.000
0.584210,-625.000,-625.000,-625.000,-625.000
0.587854,-625.000,-625.000,-625.000,-625.000
0.591498,-625.000,-625.000,-625.000,-625.000
0.595142,-625.000,-625.000,-625.000,-625.000
0.598786,-625.000,-625.000,-625.000,-625.000
0.602430,-625.000,-625.000,-625.000,-625.000
0.606074,-625.000,-625.000,-625.000,-625.000
0.609718,-625.000,-625.000,-625.000,-625.000
0.613362,-625.000,-625.000,-625.000,-625.000
0.617006,-625.000,-625.000,-625.000,-625.000
0.620650,-625.000,-625.000,-625.000,-625.000
0.624294,-625.000,-625.000,-625.000,-625.000
0.627938,-625.000,-625.000,-625.000,-625.000
0.631582,-625.000,-625.000,-625.000,-625.000
0.635226,-625.000,-625.000,-625.000,-625.000
0.638870,-625.000,-625.000,-625.000,-625.000
0.642514,-625.000,-625.000,-625.000,-625.000
0.646158,-625.000,-625.000,-625.000,-625.000
0.649802,-625.000,-625.000,-625.000,-625.000
0.653446,-625.000,-625.000,-625.000,-625.000
0.657090,-625.000,-625.000,-625.000,-625.000
0.660734,-625.000,-625.000,-625.000,-625.000
0.664378,-625.000,-625.000,-625.000,-625.000
0.668022,-625.000,-625.000,-625.000,-625.000
0.671666,-625.000,-625.000,-625.000,-625.000
0.675311,-625.000,-625.000,-625.000,-625.000
0.678954,-625.000,-625.000,-625.000,-625.000
0.682599,-625.000,-625.000,-625.000,-625.000
0.686242,-625.000,-625.000,-625.000,-625.000
0.689886,-625.000,-625.000,-625.000,-625.000
0.693530,-625.000,-625.000,-625.000,-625.000
0.697174,-625.000,-625.000,-625.000,-625.000
0.700818,-625.000,-625.000,-625.000,-625.000
0.704462,-625.000,-625.000,-625.000,-625.000
0.708106,-625.000,-625.000,-625.000,-625.000
0.711751,-625.000,-625.000,-625.000,-625.000
0.715394,-625.000,-625.000,-625.000,-625.000
0.719039,-625.000,-625.000,-625.000,-625.000
0.722682,-625.000,-625.000,-625.000,-625.000
0.726326,-625.000,-625.000,-625.000,-625.000
0.729970,-625.000,-625.000,-625.000,-625.000
0.733614,-625.000,-625.000,-625.000,-625.000
0.737258,-625.000,-625.000,-625.000,-625.000
