time_s,P1_high_psi,P2_high_psi,P3_high_psi,P4_high_psi
0.000000,-57.326,-57.326,-57.795,-57.795
0.215001,-57.561,-57.326,-57.561,-57.561
0.229974,-57.326,-57.326,-57.795,-57.795
0.244960,-57.561,-57.326,-57.561,-57.561
0.259946,-57.326,-57.326,-57.795,-57.795
0.274932,-57.326,-57.326,-57.795,-57.561
0.289918,-57.561,-57.326,-57.795,-57.795
0.304904,-57.561,-57.326,-57.561,-57.561
0.319890,-57.326,-57.561,-57.795,-57.561
0.334876,-57.326,-57.326,-57.561,-57.795
0.349862,-57.561,-57.326,-57.561,-57.561
0.565000,-57.326,-57.561,-57.561,-57.795
0.579974,-57.561,-57.326,-57.795,-57.795
0.594960,-57.561,-57.326,-57.795,-57.561
0.609946,-57.561,-57.561,-57.561,-57.795
0.624932,-57.561,-57.326,-57.795,-57.795
0.639918,-57.561,-57.326,-57.795,-58.030
0.654904,-57.561,-57.326,-57.795,-58.030
0.669890,-57.561,-57.561,-57.561,-57.795
0.684876,-57.561,-57.326,-57.795,-57.795
0.699862,-57.561,-57.326,-57.795,-57.795
0.915000,-57.326,-57.326,-57.561,-57.795
0.929974,-57.326,-57.326,-57.795,-57.561
0.944960,-57.561,-57.326,-57.561,-57.795
0.959946,-57.561,-57.092,-57.561,-57.561
0.974932,-57.795,-57.561,-57.795,-57.795
0.989918,-57.326,-57.561,-57.795,-57.795
1.004904,-57.561,-57.326,-58.030,-57.795
1.019890,-57.561,-57.561,-57.795,-57.795
1.034876,-57.561,-57.326,-57.795,-57.795
1.049862,-57.561,-57.326,-57.795,-57.561
1.265000,-57.795,-57.326,-57.561,-57.795
1.279974,-57.561,-57.561,-57.561,-57.795
1.294960,-57.561,-57.326,-57.795,-57.795
1.309946,-57.561,-57.326,-57.561,-57.795
1.324932,-57.561,-57.561,-57.561,-57.795
1.339918,-57.561,-57.326,-57.561,-57.795
1.354904,-57.561,-57.326,-57.561,-57.561
1.369890,-57.561,-57.326,-57.795,-57.795
1.384876,-57.561,-57.326,-57.795,-57.561
1.399862,-57.326,-57.326,-57.561,-57.795
1.615000,-57.561,-57.326,-57.795,-57.795
1.629974,-57.561,-57.326,-57.795,-57.795
1.644960,-57.561,-57.326,-57.795,-57.795
1.659946,-57.561,-57.561,-57.795,-57.561
1.674932,-57.795,-57.561,-57.795,-57.795
1.689918,-57.561,-57.326,-57.795,-57.561
1.704904,-57.561,-57.561,-57.795,-57.795
1.719890,-57.561,-57.326,-57.561,-57.561
1.734876,-57.326,-57.326,-57.561,-57.795
1.749862,-57.326,-57.326,-57.795,-57.561
1.965000,-57.561,-57.326,-57.561,-57.795
1.979974,-57.561,-57.326,-57.561,-57.561
1.994960,-57.561,-57.326,-57.795,-57.795
2.009946,-57.561,-57.326,-57.795,-57.561
2.024932,-57.326,-57.326,-57.795,-57.795
2.039918,-57.561,-57.326,-57.561,-57.795
2.054904,-57.795,-57.561,-57.795,-57.561
2.069890,-57.561,-57.561,-57.795,-57.795
2.084876,-57.561,-57.326,-57.795,-57.561
2.099862,-57.561,-57.326,-57.561,-57.795
2.315000,-57.561,-57.326,-57.561,-57.795
2.329974,-57.561,-57.561,-57.561,-57.561
2.344960,-57.561,-57.561,-57.795,-57.795
2.359946,-57.561,-57.326,-57.795,-57.795
2.374932,-57.561,-57.561,-57.795,-57.561
2.389918,-57.561,-57.561,-57.795,-57.795
2.404904,-57.561,-57.326,-57.795,-57.561
2.419890,-57.561,-57.326,-57.795,-57.795
2.434876,-57.561,-57.326,-57.795,-58.030
2.449862,-57.561,-57.326,-57.795,-57.795
2.665001,-57.561,-57.326,-57.795,-57.795
2.679974,-57.561,-57.561,-57.795,-57.561
2.694960,-57.561,-57.561,-57.795,-57.795
2.709946,-57.561,-57.326,-57.795,-58.030
2.724932,-57.561,-57.326,-57.795,-57.795
2.739918,-57.561,-57.326,-57.795,-57.795
2.754904,-57.795,-57.326,-57.795,-57.795
2.769890,-57.561,-57.326,-57.795,-57.795
2.784876,-57.561,-57.326,-57.561,-57.795
2.799862,-57.561,-57.326,-57.795,-57.561
3.015000,-57.561,-57.326,-57.795,-57.795
3.029974,-57.326,-57.561,-57.561,-57.561
3.044960,-57.561,-57.326,-57.795,-57.795
3.059946,-57.561,-57.561,-57.561,-57.561
3.074932,-57.326,-57.326,-57.795,-57.561
3.089918,-57.326,-57.326,-57.795,-57.561
3.104904,-57.795,-57.326,-57.795,-57.795
3.119890,-57.561,-57.561,-57.561,-57.561
3.134876,-57.561,-57.092,-57.795,-57.795
3.149862,-57.561,-57.561,-57.561,-57.561
3.365001,-57.561,-57.326,-57.795,-57.561
3.379974,-57.561,-57.326,-57.795,-57.561
3.394960,-57.561,-57.326,-57.795,-57.795
3.409946,-57.561,-57.561,-57.795,-57.795
3.424932,-57.561,-57.326,-58.030,-57.561
3.439918,-57.326,-57.561,-57.561,-57.561
3.454904,-57.561,-57.326,-57.795,-57.795
3.469890,-57.326,-57.326,-57.795,-57.795
3.484876,-57.561,-57.326,-57.795,-58.030
3.499862,-57.326,-57.326,-57.561,-57.795
3.715000,-57.561,-57.326,-57.795,-57.561
3.729974,-57.561,-57.326,-57.795,-57.561
3.744960,-57.561,-57.561,-57.795,-57.795
