time_s,P1_high_psi,P2_high_psi,P3_high_psi,P4_high_psi
0.000000,-57.561,-57.561,-57.795,-57.795
0.215000,-57.561,-57.561,-57.795,-57.795
0.229974,-57.561,-57.326,-57.561,-57.795
0.244960,-57.561,-57.561,-57.795,-57.795
0.259946,-57.561,-57.326,-57.561,-57.795
0.274932,-57.561,-57.561,-57.795,-57.561
0.289918,-57.561,-57.326,-57.795,-57.795
0.304904,-57.561,-57.326,-57.795,-57.561
0.319890,-57.561,-57.561,-57.795,-57.561
0.334876,-57.561,-57.326,-57.795,-57.795
0.349862,-57.326,-57.561,-57.561,-57.561
0.565000,-57.326,-57.326,-57.561,-57.561
0.579974,-57.561,-57.326,-57.561,-57.795
0.594960,-57.561,-57.561,-57.795,-57.795
0.609946,-57.561,-57.561,-57.561,-57.561
0.624932,-57.561,-57.561,-57.795,-57.795
0.639918,-57.326,-57.561,-57.795,-57.795
0.654904,-57.561,-57.326,-58.030,-57.795
0.669890,-57.326,-57.092,-57.795,-57.795
0.684876,-57.561,-57.326,-57.795,-57.561
0.699862,-57.561,-57.326,-57.795,-57.795
0.915000,-57.326,-57.092,-57.795,-57.561
0.929974,-57.795,-57.326,-57.561,-57.795
0.944960,-57.561,-57.326,-57.561,-57.795
0.959946,-57.561,-57.326,-57.795,-57.795
0.974932,-57.561,-57.561,-57.795,-57.561
0.989918,-57.561,-57.561,-57.561,-57.561
1.004904,-57.561,-57.561,-57.795,-57.795
1.019890,-57.326,-57.326,-57.795,-57.795
1.034876,-57.561,-57.326,-57.795,-57.795
1.049862,-57.326,-57.326,-57.795,-57.561
1.265000,-57.326,-57.326,-58.030,-57.561
1.279974,-57.561,-57.561,-57.795,-57.795
1.294960,-57.561,-57.326,-57.561,-57.561
1.309946,-57.326,-57.326,-57.561,-57.561
1.324932,-57.326,-57.561,-57.795,-57.561
1.339918,-57.561,-57.326,-57.795,-57.795
1.354904,-57.561,-57.561,-57.795,-57.795
1.369890,-57.795,-57.326,-57.795,-57.561
1.384876,-57.561,-57.326,-57.561,-57.561
1.399862,-57.561,-57.326,-57.795,-57.795
1.615000,-57.561,-57.326,-57.561,-57.795
1.629974,-57.326,-57.561,-57.795,-57.561
1.644960,-57.561,-57.326,-57.795,-57.561
1.659946,-57.561,-57.326,-57.561,-57.795
1.674932,-57.561,-57.561,-57.795,-57.561
1.689918,-57.795,-57.561,-57.795,-57.795
1.704904,-57.561,-57.326,-58.030,-57.795
1.719890,-57.561,-57.326,-57.795,-57.561
1.734876,-57.795,-57.561,-57.795,-57.561
1.749862,-57.326,-57.326,-57.561,-57.561
1.965000,-57.561,-57.326,-57.561,-57.795
1.979974,-57.561,-57.326,-57.795,-57.795
1.994960,-57.561,-57.326,-57.561,-57.795
2.009946,-57.561,-57.326,-57.795,-57.561
